,id,tipo,status
8320,879-24-4882,paquetes,en curso
8321,945-42-7637,viaje,No Dsiponible
8322,075-73-9253,encomienda,cancelado
8323,994-85-4512,paquetes,No Dsiponible
8324,990-79-3504,paquetes,No Dsiponible
8325,304-95-1836,puerta a puerta,aceptado
8326,258-44-1247,comida,Disponible
8327,731-25-1348,encomienda,aceptado
8328,086-09-4167,encomienda,cancelado
8329,198-98-6658,viaje,cancelado
8330,971-73-9362,comida,finalizado
8331,122-76-9628,encomienda,finalizado
8332,528-20-7792,comida,cancelado
8333,656-16-1662,viaje,aceptado
8334,407-33-4307,encomienda,en curso
8335,088-37-4641,viaje,finalizado
8336,516-43-6298,puerta a puerta,cancelado
8337,538-54-7906,encomienda,cancelado
8338,401-87-3674,encomienda,en curso
8339,517-73-2563,viaje,finalizado
8340,405-84-9502,comida,No Dsiponible
8341,258-99-3544,comida,aceptado
8342,050-12-4329,paquetes,Disponible
8343,927-28-2030,comida,No Dsiponible
8344,734-95-2583,viaje,en curso
8345,262-27-6855,puerta a puerta,Disponible
8346,193-42-4639,puerta a puerta,Disponible
8347,950-11-5963,paquetes,en curso
8348,508-12-6275,puerta a puerta,No Dsiponible
8349,819-16-0334,puerta a puerta,Disponible
8350,611-44-9687,comida,No Dsiponible
8351,223-34-6502,puerta a puerta,No Dsiponible
8352,270-10-4610,encomienda,No Dsiponible
8353,882-83-8293,viaje,finalizado
8354,624-20-3906,encomienda,aceptado
8355,839-38-7668,comida,en curso
8356,086-51-4912,viaje,aceptado
8357,166-31-1760,encomienda,cancelado
8358,193-51-6420,paquetes,cancelado
8359,066-14-4955,comida,finalizado
8360,154-11-7818,encomienda,aceptado
8361,223-65-7382,encomienda,aceptado
8362,205-48-8431,viaje,No Dsiponible
8363,602-65-2738,paquetes,Disponible
8364,684-60-8487,comida,cancelado
8365,397-41-9166,comida,Disponible
8366,498-23-2026,puerta a puerta,finalizado
8367,686-03-4158,encomienda,Disponible
8368,373-94-8955,comida,aceptado
8369,902-64-4307,puerta a puerta,aceptado
8370,331-36-7109,comida,aceptado
8371,275-94-7780,encomienda,Disponible
8372,347-08-0301,encomienda,finalizado
8373,316-12-3660,paquetes,cancelado
8374,475-16-4206,paquetes,cancelado
8375,836-01-7828,encomienda,finalizado
8376,585-84-7038,paquetes,en curso
8377,918-26-5754,comida,Disponible
8378,294-01-7764,viaje,cancelado
8379,160-73-9524,encomienda,No Dsiponible
8380,096-19-9328,paquetes,cancelado
8381,784-77-7754,paquetes,aceptado
8382,746-35-1936,paquetes,No Dsiponible
8383,867-12-0208,comida,en curso
8384,711-41-8146,comida,cancelado
8385,865-06-3264,puerta a puerta,Disponible
8386,491-73-6808,puerta a puerta,No Dsiponible
8387,772-69-9765,puerta a puerta,No Dsiponible
8388,167-51-9009,comida,cancelado
8389,110-21-0175,puerta a puerta,No Dsiponible
8390,028-79-3191,comida,finalizado
8391,349-68-2044,puerta a puerta,cancelado
8392,322-23-0777,paquetes,aceptado
8393,262-01-6354,comida,en curso
8394,977-33-7880,viaje,en curso
8395,038-86-7774,encomienda,finalizado
8396,372-13-9255,puerta a puerta,finalizado
8397,246-42-5395,encomienda,No Dsiponible
8398,848-38-4518,paquetes,aceptado
8399,439-28-8197,puerta a puerta,Disponible
8400,297-41-2778,paquetes,cancelado
8401,849-51-9968,viaje,finalizado
8402,930-14-4700,viaje,en curso
8403,750-16-3482,puerta a puerta,aceptado
8404,296-87-7016,encomienda,aceptado
8405,500-70-6370,paquetes,aceptado
8406,536-09-1165,puerta a puerta,No Dsiponible
8407,112-53-2322,puerta a puerta,cancelado
8408,324-16-0971,puerta a puerta,en curso
8409,412-54-1904,puerta a puerta,finalizado
8410,374-16-3432,comida,Disponible
8411,213-04-9808,paquetes,cancelado
8412,114-09-9153,comida,en curso
8413,652-49-3468,puerta a puerta,Disponible
8414,343-47-3314,puerta a puerta,No Dsiponible
8415,617-72-7517,viaje,finalizado
8416,763-33-0705,puerta a puerta,en curso
8417,310-05-4545,comida,No Dsiponible
8418,432-48-2109,puerta a puerta,aceptado
8419,149-28-1809,encomienda,cancelado
8420,688-30-9463,encomienda,Disponible
8421,635-33-0377,paquetes,finalizado
8422,633-64-5784,encomienda,finalizado
8423,656-59-3486,paquetes,en curso
8424,175-25-6319,viaje,aceptado
8425,726-86-9379,comida,Disponible
8426,900-17-3386,paquetes,en curso
8427,976-56-7175,puerta a puerta,cancelado
8428,343-94-1655,viaje,en curso
8429,351-50-2847,puerta a puerta,aceptado
8430,523-71-6278,comida,Disponible
8431,787-14-1428,puerta a puerta,finalizado
8432,375-82-3701,paquetes,finalizado
8433,877-48-1062,comida,finalizado
8434,595-82-0018,puerta a puerta,aceptado
8435,450-30-1061,paquetes,en curso
8436,166-83-2935,encomienda,Disponible
8437,206-97-4098,encomienda,cancelado
8438,392-40-3903,encomienda,aceptado
8439,308-48-3243,puerta a puerta,No Dsiponible
8440,521-53-2876,comida,Disponible
8441,294-36-0449,paquetes,Disponible
8442,537-43-8530,puerta a puerta,aceptado
8443,636-70-2195,paquetes,No Dsiponible
8444,956-40-8115,puerta a puerta,finalizado
8445,577-62-5097,puerta a puerta,Disponible
8446,573-11-8621,encomienda,en curso
8447,476-09-7371,paquetes,finalizado
8448,046-91-7093,encomienda,No Dsiponible
8449,921-65-3247,comida,en curso
8450,198-37-0291,viaje,finalizado
8451,985-21-5543,viaje,en curso
8452,003-72-6428,paquetes,cancelado
8453,994-64-3777,comida,No Dsiponible
8454,552-02-4561,encomienda,No Dsiponible
8455,571-07-4092,encomienda,cancelado
8456,961-13-4797,puerta a puerta,Disponible
8457,212-20-7156,comida,Disponible
8458,283-43-1242,comida,en curso
8459,290-90-6036,comida,finalizado
8460,160-75-0811,viaje,cancelado
8461,578-88-0790,encomienda,Disponible
8462,628-01-4555,viaje,No Dsiponible
8463,896-62-8272,viaje,cancelado
8464,951-04-4196,viaje,No Dsiponible
8465,620-19-8753,paquetes,aceptado
8466,946-31-4072,paquetes,en curso
8467,366-27-0562,comida,cancelado
8468,557-59-7005,paquetes,en curso
8469,655-46-9629,puerta a puerta,cancelado
8470,746-77-0116,puerta a puerta,finalizado
8471,039-48-5766,puerta a puerta,No Dsiponible
8472,802-01-8102,paquetes,cancelado
8473,717-72-9288,viaje,aceptado
8474,523-87-7499,viaje,finalizado
8475,714-16-9546,comida,aceptado
8476,693-38-7946,viaje,cancelado
8477,621-03-9388,paquetes,No Dsiponible
8478,403-24-5614,puerta a puerta,en curso
8479,606-06-9223,puerta a puerta,finalizado
8480,326-10-1531,paquetes,finalizado
8481,571-31-5142,paquetes,No Dsiponible
8482,076-75-3328,comida,Disponible
8483,790-01-1141,paquetes,Disponible
8484,913-87-4611,paquetes,aceptado
8485,583-46-4359,encomienda,en curso
8486,436-36-3477,viaje,aceptado
8487,445-59-1275,viaje,aceptado
8488,844-16-6401,paquetes,aceptado
8489,866-05-6653,comida,Disponible
8490,043-05-0931,puerta a puerta,cancelado
8491,966-50-5097,encomienda,cancelado
8492,719-08-8444,comida,aceptado
8493,011-16-2104,paquetes,No Dsiponible
8494,597-68-3264,paquetes,finalizado
8495,863-45-8781,comida,aceptado
8496,693-85-3489,comida,en curso
8497,251-98-2024,viaje,Disponible
8498,337-65-0828,encomienda,No Dsiponible
8499,030-26-1411,encomienda,aceptado
8500,616-50-0274,viaje,en curso
8501,300-11-7999,encomienda,aceptado
8502,099-62-2551,encomienda,cancelado
8503,982-49-0313,encomienda,cancelado
8504,509-41-6146,paquetes,cancelado
8505,873-63-4054,comida,No Dsiponible
8506,634-08-2979,encomienda,aceptado
8507,776-86-8416,comida,No Dsiponible
8508,358-93-4198,puerta a puerta,Disponible
8509,776-27-3923,comida,cancelado
8510,884-58-2717,paquetes,No Dsiponible
8511,085-26-3926,paquetes,cancelado
8512,579-99-9043,comida,No Dsiponible
8513,305-74-5833,paquetes,en curso
8514,676-34-0588,encomienda,en curso
8515,989-42-3795,paquetes,finalizado
8516,897-69-7551,puerta a puerta,en curso
8517,647-89-7251,comida,No Dsiponible
8518,572-81-5223,paquetes,aceptado
8519,634-88-1741,puerta a puerta,finalizado
8520,549-80-7725,comida,en curso
8521,893-09-8945,puerta a puerta,aceptado
8522,477-09-2422,encomienda,No Dsiponible
8523,662-62-5139,encomienda,No Dsiponible
8524,384-79-0471,viaje,Disponible
8525,985-65-0038,comida,aceptado
8526,990-47-5751,comida,finalizado
8527,828-41-9116,puerta a puerta,No Dsiponible
8528,112-32-0952,comida,Disponible
8529,381-42-0263,comida,finalizado
8530,014-10-7970,paquetes,finalizado
8531,901-32-6803,encomienda,en curso
8532,038-89-1051,comida,No Dsiponible
8533,949-06-8550,viaje,Disponible
8534,431-87-9939,paquetes,aceptado
8535,588-31-1632,encomienda,Disponible
8536,331-79-6656,paquetes,No Dsiponible
8537,193-18-5781,paquetes,Disponible
8538,101-44-4227,viaje,No Dsiponible
8539,951-43-7167,puerta a puerta,No Dsiponible
8540,573-13-4692,paquetes,en curso
8541,595-04-1071,comida,finalizado
8542,546-35-3007,comida,No Dsiponible
8543,115-57-6813,puerta a puerta,No Dsiponible
8544,109-88-3458,comida,aceptado
8545,467-01-3035,viaje,finalizado
8546,772-44-0779,encomienda,cancelado
8547,307-35-4233,paquetes,cancelado
8548,841-55-7640,viaje,aceptado
8549,407-74-4312,comida,cancelado
8550,347-23-0088,viaje,No Dsiponible
8551,482-53-8709,viaje,No Dsiponible
8552,397-30-3914,comida,No Dsiponible
8553,651-55-3071,puerta a puerta,Disponible
8554,299-90-8588,viaje,aceptado
8555,782-63-4553,paquetes,No Dsiponible
8556,820-35-8742,puerta a puerta,en curso
8557,866-48-7980,puerta a puerta,Disponible
8558,188-32-2153,encomienda,finalizado
8559,871-08-2402,puerta a puerta,aceptado
8560,001-30-9933,comida,en curso
8561,877-22-3398,comida,Disponible
8562,434-42-5997,puerta a puerta,finalizado
8563,955-42-5668,comida,cancelado
8564,481-60-8963,puerta a puerta,cancelado
8565,229-15-2113,comida,Disponible
8566,429-12-7856,puerta a puerta,en curso
8567,673-02-9329,encomienda,en curso
8568,372-65-1144,viaje,en curso
8569,436-68-7093,puerta a puerta,No Dsiponible
8570,710-26-9657,puerta a puerta,Disponible
8571,502-17-7735,paquetes,Disponible
8572,130-82-5302,puerta a puerta,finalizado
8573,015-06-4387,encomienda,aceptado
8574,869-07-5145,puerta a puerta,en curso
8575,021-19-8283,viaje,finalizado
8576,898-24-6880,comida,Disponible
8577,382-42-2433,encomienda,Disponible
8578,987-03-7027,comida,finalizado
8579,223-90-2263,puerta a puerta,en curso
8580,524-85-7643,comida,en curso
8581,167-44-4953,comida,en curso
8582,102-05-3710,encomienda,aceptado
8583,286-21-1258,paquetes,en curso
8584,473-09-2477,viaje,en curso
8585,325-88-6223,puerta a puerta,No Dsiponible
8586,387-43-8718,encomienda,en curso
8587,543-71-0795,encomienda,en curso
8588,256-93-4280,comida,cancelado
8589,568-39-2109,encomienda,en curso
8590,094-67-4482,viaje,finalizado
8591,080-06-5071,puerta a puerta,Disponible
8592,787-67-7945,comida,cancelado
8593,101-42-4298,paquetes,No Dsiponible
8594,458-23-6146,viaje,cancelado
8595,519-39-0202,encomienda,Disponible
8596,736-06-9296,viaje,Disponible
8597,924-20-1209,paquetes,No Dsiponible
8598,841-51-9742,paquetes,finalizado
8599,136-15-8645,comida,en curso
8600,930-25-0059,puerta a puerta,No Dsiponible
8601,210-60-0813,encomienda,finalizado
8602,808-63-2068,encomienda,Disponible
8603,145-47-2342,viaje,en curso
8604,165-44-6827,viaje,No Dsiponible
8605,638-67-9372,encomienda,finalizado
8606,924-54-3066,encomienda,en curso
8607,182-99-8797,viaje,aceptado
8608,800-43-1048,puerta a puerta,finalizado
8609,246-45-6183,encomienda,finalizado
8610,889-10-5044,paquetes,Disponible
8611,815-22-5481,viaje,aceptado
8612,218-91-5028,puerta a puerta,finalizado
8613,089-64-0084,paquetes,Disponible
8614,983-00-7228,paquetes,en curso
8615,547-90-7023,encomienda,Disponible
8616,418-24-6417,viaje,finalizado
8617,022-56-6924,viaje,No Dsiponible
8618,372-81-4920,paquetes,cancelado
8619,678-90-8874,viaje,en curso
8620,745-51-6812,puerta a puerta,No Dsiponible
8621,856-25-6246,comida,finalizado
8622,172-99-4469,viaje,en curso
8623,197-78-1808,paquetes,Disponible
8624,224-99-2528,comida,en curso
8625,441-41-1238,comida,cancelado
8626,514-17-1168,viaje,No Dsiponible
8627,580-72-6269,encomienda,finalizado
8628,319-97-1481,comida,Disponible
8629,122-80-2863,puerta a puerta,No Dsiponible
8630,520-46-5485,viaje,No Dsiponible
8631,969-02-6003,paquetes,en curso
8632,978-58-6848,puerta a puerta,en curso
8633,459-18-7126,viaje,Disponible
8634,205-76-9357,comida,finalizado
8635,900-55-3877,paquetes,en curso
8636,102-96-3790,viaje,aceptado
8637,062-14-6961,paquetes,cancelado
8638,769-81-9877,paquetes,en curso
8639,852-15-6364,puerta a puerta,Disponible
8640,416-09-2162,paquetes,No Dsiponible
8641,544-53-7318,paquetes,finalizado
8642,912-72-8234,encomienda,cancelado
8643,473-60-9579,puerta a puerta,cancelado
8644,987-87-1992,viaje,No Dsiponible
8645,900-50-6889,encomienda,cancelado
8646,077-49-0382,comida,Disponible
8647,025-97-6362,paquetes,cancelado
8648,192-40-6708,viaje,aceptado
8649,795-07-4361,encomienda,en curso
8650,296-74-8438,encomienda,No Dsiponible
8651,701-24-9180,paquetes,cancelado
8652,153-57-5568,paquetes,cancelado
8653,441-26-5458,viaje,finalizado
8654,719-48-1571,encomienda,aceptado
8655,655-16-7235,puerta a puerta,finalizado
8656,171-61-0376,puerta a puerta,finalizado
8657,272-10-6870,puerta a puerta,cancelado
8658,703-62-8553,comida,aceptado
8659,125-91-2437,comida,aceptado
8660,597-89-2493,comida,Disponible
8661,859-90-0875,puerta a puerta,en curso
8662,663-46-9909,encomienda,cancelado
8663,484-66-7931,comida,cancelado
8664,263-35-4793,encomienda,Disponible
8665,715-94-8259,puerta a puerta,Disponible
8666,358-20-2730,puerta a puerta,cancelado
8667,871-58-1390,encomienda,finalizado
8668,144-21-5859,paquetes,finalizado
8669,340-01-6360,encomienda,finalizado
8670,350-35-6420,encomienda,aceptado
8671,197-82-1140,encomienda,aceptado
8672,407-91-6387,encomienda,finalizado
8673,537-43-8724,viaje,en curso
8674,658-77-2214,encomienda,cancelado
8675,303-24-7981,viaje,No Dsiponible
8676,708-01-1036,viaje,en curso
8677,921-19-8627,paquetes,finalizado
8678,646-08-3676,paquetes,aceptado
8679,315-33-1650,comida,Disponible
8680,137-31-3219,puerta a puerta,aceptado
8681,973-37-6710,paquetes,finalizado
8682,315-59-8821,encomienda,aceptado
8683,812-38-8774,viaje,cancelado
8684,868-28-2990,puerta a puerta,No Dsiponible
8685,656-44-8488,comida,Disponible
8686,602-68-2326,encomienda,cancelado
8687,684-69-9071,puerta a puerta,No Dsiponible
8688,225-04-2527,puerta a puerta,aceptado
8689,222-10-8709,comida,cancelado
8690,997-88-3238,encomienda,finalizado
8691,504-22-3629,paquetes,aceptado
8692,046-61-9649,viaje,finalizado
8693,961-98-0172,viaje,finalizado
8694,384-27-4260,encomienda,aceptado
8695,583-48-6134,viaje,en curso
8696,274-41-1297,paquetes,en curso
8697,862-01-6648,comida,Disponible
8698,176-29-8649,puerta a puerta,No Dsiponible
8699,385-33-1193,puerta a puerta,en curso
8700,092-50-0578,viaje,en curso
8701,151-06-7304,encomienda,cancelado
8702,760-21-7416,puerta a puerta,finalizado
8703,831-23-2302,encomienda,Disponible
8704,976-96-9760,viaje,Disponible
8705,100-09-5217,viaje,No Dsiponible
8706,717-30-7004,encomienda,aceptado
8707,963-65-6120,viaje,Disponible
8708,878-86-7195,comida,No Dsiponible
8709,976-56-1134,encomienda,cancelado
8710,078-08-3476,encomienda,en curso
8711,004-43-4283,puerta a puerta,en curso
8712,237-25-5605,comida,cancelado
8713,550-17-9971,viaje,aceptado
8714,223-02-7583,paquetes,en curso
8715,757-56-1035,encomienda,en curso
8716,104-99-5015,puerta a puerta,cancelado
8717,039-17-7990,viaje,cancelado
8718,384-63-3684,viaje,finalizado
8719,311-98-2311,comida,finalizado
8720,955-67-3198,puerta a puerta,en curso
8721,075-80-7556,comida,en curso
8722,478-14-6224,viaje,aceptado
8723,671-79-0010,puerta a puerta,en curso
8724,142-12-8331,encomienda,aceptado
8725,367-36-6728,paquetes,finalizado
8726,594-62-1454,puerta a puerta,Disponible
8727,413-33-8863,viaje,Disponible
8728,244-39-0512,puerta a puerta,Disponible
8729,004-25-5655,viaje,aceptado
8730,447-59-3954,encomienda,finalizado
8731,728-32-4742,paquetes,No Dsiponible
8732,118-20-1057,viaje,en curso
8733,075-61-3338,puerta a puerta,en curso
8734,484-06-4001,encomienda,cancelado
8735,484-19-3304,puerta a puerta,No Dsiponible
8736,041-19-5479,encomienda,en curso
8737,676-47-6301,viaje,en curso
8738,595-46-3643,viaje,aceptado
8739,969-56-3633,encomienda,aceptado
8740,100-94-9703,encomienda,aceptado
8741,502-62-5736,comida,finalizado
8742,100-88-4819,paquetes,finalizado
8743,231-81-2669,comida,en curso
8744,016-60-3510,viaje,aceptado
8745,135-91-1931,puerta a puerta,en curso
8746,505-97-4822,comida,Disponible
8747,406-79-6644,viaje,No Dsiponible
8748,699-87-8453,paquetes,en curso
8749,728-36-2489,puerta a puerta,en curso
8750,152-48-6090,viaje,cancelado
8751,011-70-9527,puerta a puerta,aceptado
8752,937-01-6229,comida,aceptado
8753,412-73-8087,encomienda,Disponible
8754,589-24-8922,viaje,cancelado
8755,654-68-1960,comida,en curso
8756,333-06-1448,puerta a puerta,cancelado
8757,709-90-7494,paquetes,cancelado
8758,884-09-5916,encomienda,aceptado
8759,965-06-6329,viaje,aceptado
8760,714-31-5856,paquetes,cancelado
8761,386-53-4000,encomienda,finalizado
8762,491-39-7943,encomienda,No Dsiponible
8763,683-76-9438,encomienda,Disponible
8764,610-60-5775,comida,en curso
8765,999-57-7560,paquetes,No Dsiponible
8766,087-15-1226,paquetes,Disponible
8767,350-52-6698,encomienda,cancelado
8768,998-33-1062,viaje,finalizado
8769,766-49-9800,puerta a puerta,aceptado
8770,077-51-6607,paquetes,aceptado
8771,923-15-8054,viaje,finalizado
8772,090-36-7437,encomienda,finalizado
8773,787-85-5712,viaje,finalizado
8774,848-54-4614,viaje,finalizado
8775,914-26-1648,puerta a puerta,No Dsiponible
8776,912-22-6235,paquetes,aceptado
8777,260-88-5168,encomienda,aceptado
8778,324-12-3527,comida,No Dsiponible
8779,139-78-2821,encomienda,No Dsiponible
8780,983-67-1164,puerta a puerta,No Dsiponible
8781,921-94-3905,paquetes,en curso
8782,967-08-1725,viaje,en curso
8783,180-79-3118,encomienda,finalizado
8784,710-95-5342,comida,en curso
8785,989-28-0978,comida,cancelado
8786,010-47-5114,comida,en curso
8787,913-04-0734,paquetes,Disponible
8788,118-61-9490,paquetes,No Dsiponible
8789,224-24-2761,encomienda,No Dsiponible
8790,737-81-0221,paquetes,Disponible
8791,960-15-2014,puerta a puerta,No Dsiponible
8792,759-37-2410,puerta a puerta,Disponible
8793,221-13-1153,encomienda,Disponible
8794,724-32-2265,viaje,aceptado
8795,133-32-4835,comida,en curso
8796,348-47-1744,encomienda,en curso
8797,786-94-5202,viaje,Disponible
8798,464-05-0361,puerta a puerta,en curso
8799,629-91-7732,paquetes,en curso
8800,064-90-2426,paquetes,aceptado
8801,550-87-3778,viaje,en curso
8802,432-56-0826,encomienda,en curso
8803,251-17-4455,viaje,cancelado
8804,383-23-8224,encomienda,Disponible
8805,588-29-0250,viaje,finalizado
8806,869-52-5673,comida,finalizado
8807,690-62-7465,viaje,cancelado
8808,416-11-1772,encomienda,finalizado
8809,152-79-5895,encomienda,en curso
8810,233-98-3921,paquetes,en curso
8811,709-90-8565,paquetes,No Dsiponible
8812,384-67-0765,viaje,cancelado
8813,711-20-2005,encomienda,aceptado
8814,774-56-1380,paquetes,finalizado
8815,558-45-4782,viaje,finalizado
8816,189-53-1061,encomienda,finalizado
8817,745-60-8028,puerta a puerta,en curso
8818,486-27-6732,comida,aceptado
8819,303-93-4126,puerta a puerta,en curso
8820,370-19-2828,puerta a puerta,Disponible
8821,699-37-0525,comida,en curso
8822,603-47-1896,viaje,en curso
8823,312-89-2559,paquetes,en curso
8824,777-19-6688,viaje,aceptado
8825,314-24-1334,comida,Disponible
8826,027-68-1028,encomienda,finalizado
8827,711-55-2909,paquetes,No Dsiponible
8828,958-03-4883,paquetes,finalizado
8829,845-36-7556,encomienda,No Dsiponible
8830,833-68-0828,comida,aceptado
8831,464-60-6557,puerta a puerta,aceptado
8832,569-64-3300,paquetes,Disponible
8833,357-27-5366,paquetes,en curso
8834,394-09-5726,paquetes,cancelado
8835,685-26-4852,puerta a puerta,aceptado
8836,333-00-6681,paquetes,finalizado
8837,750-33-6301,puerta a puerta,Disponible
8838,828-28-8963,puerta a puerta,en curso
8839,645-92-5572,puerta a puerta,finalizado
8840,137-88-3820,viaje,finalizado
8841,706-80-3513,puerta a puerta,Disponible
8842,936-29-0886,paquetes,cancelado
8843,486-25-9339,encomienda,cancelado
8844,900-12-3077,viaje,No Dsiponible
8845,392-23-8708,viaje,cancelado
8846,798-17-9127,comida,aceptado
8847,597-39-4322,puerta a puerta,Disponible
8848,392-46-8676,puerta a puerta,aceptado
8849,648-70-0190,encomienda,aceptado
8850,920-09-2032,puerta a puerta,finalizado
8851,614-02-3202,comida,cancelado
8852,479-84-7339,paquetes,cancelado
8853,111-66-1523,paquetes,aceptado
8854,702-44-7046,puerta a puerta,Disponible
8855,877-10-8391,comida,finalizado
8856,443-76-0710,paquetes,en curso
8857,040-61-3538,puerta a puerta,finalizado
8858,597-37-3479,paquetes,aceptado
8859,764-69-2218,comida,Disponible
8860,610-95-6647,puerta a puerta,aceptado
8861,350-13-5792,encomienda,aceptado
8862,819-24-3247,viaje,cancelado
8863,801-36-2199,paquetes,en curso
8864,454-17-4182,comida,en curso
8865,174-18-4317,paquetes,finalizado
8866,445-88-7926,comida,en curso
8867,904-26-7638,viaje,aceptado
8868,428-93-6061,encomienda,No Dsiponible
8869,431-62-7751,encomienda,No Dsiponible
8870,347-21-3683,puerta a puerta,Disponible
8871,383-21-5042,viaje,Disponible
8872,854-26-6451,puerta a puerta,No Dsiponible
8873,405-98-9863,encomienda,cancelado
8874,952-06-6154,encomienda,cancelado
8875,188-06-9504,puerta a puerta,en curso
8876,278-22-3993,paquetes,cancelado
8877,927-57-0533,puerta a puerta,No Dsiponible
8878,517-00-1118,paquetes,aceptado
8879,926-93-7850,paquetes,Disponible
8880,888-49-2916,viaje,finalizado
8881,617-07-1261,viaje,finalizado
8882,835-91-3927,puerta a puerta,No Dsiponible
8883,143-11-3164,puerta a puerta,No Dsiponible
8884,969-10-6331,paquetes,No Dsiponible
8885,543-71-9760,paquetes,cancelado
8886,721-48-0492,encomienda,Disponible
8887,981-16-9156,puerta a puerta,Disponible
8888,112-05-8712,comida,en curso
8889,429-44-1938,encomienda,cancelado
8890,351-80-7281,puerta a puerta,No Dsiponible
8891,652-84-1792,comida,finalizado
8892,295-54-3722,paquetes,No Dsiponible
8893,537-54-7817,puerta a puerta,cancelado
8894,485-11-1682,paquetes,finalizado
8895,452-43-9031,paquetes,en curso
8896,368-10-7873,paquetes,aceptado
8897,691-82-3063,encomienda,finalizado
8898,219-69-1481,viaje,finalizado
8899,488-96-8512,encomienda,cancelado
8900,654-97-0648,paquetes,aceptado
8901,986-85-4825,viaje,aceptado
8902,593-17-5510,puerta a puerta,cancelado
8903,981-34-4693,paquetes,cancelado
8904,271-10-0991,puerta a puerta,No Dsiponible
8905,390-98-8234,comida,cancelado
8906,138-89-9241,comida,aceptado
8907,318-19-8106,puerta a puerta,cancelado
8908,451-19-7791,paquetes,aceptado
8909,843-23-0618,paquetes,cancelado
8910,092-65-6804,viaje,aceptado
8911,408-85-6954,comida,aceptado
8912,216-36-8676,paquetes,Disponible
8913,181-07-1962,comida,finalizado
8914,704-18-6206,encomienda,No Dsiponible
8915,922-99-9069,viaje,cancelado
8916,920-13-7918,paquetes,cancelado
8917,665-62-6204,paquetes,en curso
8918,822-96-1410,encomienda,cancelado
8919,896-42-5460,encomienda,en curso
8920,773-65-4170,puerta a puerta,aceptado
8921,300-97-2812,comida,finalizado
8922,563-28-1923,paquetes,finalizado
8923,026-17-3920,viaje,No Dsiponible
8924,231-58-0014,encomienda,cancelado
8925,094-46-7729,viaje,en curso
8926,689-85-3681,paquetes,finalizado
8927,594-18-0780,puerta a puerta,No Dsiponible
8928,718-97-0742,puerta a puerta,finalizado
8929,446-45-4462,puerta a puerta,finalizado
8930,992-08-3524,viaje,en curso
8931,737-56-3777,puerta a puerta,cancelado
8932,747-58-8074,viaje,No Dsiponible
8933,674-40-0159,viaje,Disponible
8934,558-34-7247,encomienda,cancelado
8935,829-74-6136,viaje,en curso
8936,694-22-4530,viaje,cancelado
8937,290-70-7292,puerta a puerta,cancelado
8938,505-78-0006,encomienda,finalizado
8939,533-82-4645,paquetes,en curso
8940,441-01-1984,paquetes,en curso
8941,104-29-6505,comida,No Dsiponible
8942,027-80-7444,viaje,Disponible
8943,053-34-3993,encomienda,Disponible
8944,576-46-3605,viaje,Disponible
8945,856-47-6077,puerta a puerta,cancelado
8946,063-21-5070,paquetes,Disponible
8947,562-19-4115,paquetes,No Dsiponible
8948,967-75-3009,puerta a puerta,No Dsiponible
8949,282-02-4283,viaje,Disponible
8950,920-53-8097,viaje,cancelado
8951,062-61-7598,paquetes,aceptado
8952,643-20-9746,viaje,aceptado
8953,245-77-5495,viaje,finalizado
8954,001-08-3044,viaje,cancelado
8955,290-48-3614,comida,No Dsiponible
8956,203-75-6387,comida,No Dsiponible
8957,123-55-2886,paquetes,cancelado
8958,325-07-6261,puerta a puerta,Disponible
8959,598-20-3304,comida,No Dsiponible
8960,956-96-7208,comida,Disponible
8961,267-51-3399,puerta a puerta,en curso
8962,027-65-3370,encomienda,finalizado
8963,761-42-9008,encomienda,Disponible
8964,343-57-2253,puerta a puerta,aceptado
8965,444-63-4699,encomienda,aceptado
8966,546-32-7678,puerta a puerta,aceptado
8967,807-01-8939,comida,aceptado
8968,142-28-1917,encomienda,aceptado
8969,310-33-6166,comida,No Dsiponible
8970,222-38-5939,viaje,No Dsiponible
8971,381-99-1803,paquetes,No Dsiponible
8972,606-68-0992,comida,No Dsiponible
8973,987-90-2947,puerta a puerta,Disponible
8974,294-50-0719,puerta a puerta,cancelado
8975,816-67-9835,comida,No Dsiponible
8976,870-28-1608,viaje,aceptado
8977,392-50-5819,viaje,finalizado
8978,226-95-3743,puerta a puerta,Disponible
8979,940-26-5515,paquetes,aceptado
8980,527-73-2119,viaje,finalizado
8981,678-39-4280,paquetes,finalizado
8982,624-59-8210,viaje,cancelado
8983,705-14-0634,viaje,finalizado
8984,170-61-3041,puerta a puerta,Disponible
8985,137-98-4897,encomienda,No Dsiponible
8986,257-53-5530,viaje,en curso
8987,705-46-0179,encomienda,aceptado
8988,051-61-0565,encomienda,en curso
8989,103-18-3025,viaje,Disponible
8990,468-01-4604,puerta a puerta,aceptado
8991,447-03-2760,comida,finalizado
8992,032-46-7575,comida,No Dsiponible
8993,607-11-4528,puerta a puerta,en curso
8994,163-22-1945,comida,cancelado
8995,687-32-0953,encomienda,aceptado
8996,556-27-3971,viaje,Disponible
8997,870-82-5462,comida,cancelado
8998,174-19-1020,viaje,finalizado
8999,593-57-6812,viaje,en curso
9000,958-40-5295,puerta a puerta,cancelado
9001,665-73-1648,encomienda,en curso
9002,239-98-6508,paquetes,Disponible
9003,093-87-6721,viaje,cancelado
9004,961-58-1822,encomienda,No Dsiponible
9005,729-81-2206,comida,No Dsiponible
